timestamp,price,volume,signal
2023-10-01 09:30:25,99.37063428024771,817,1
2023-10-01 09:30:25,99.41553476615137,433,-1
2023-10-01 09:30:26,99.36592840895386,393,1
2023-10-01 09:30:26,99.46080163925764,560,-1
2023-10-01 09:30:27,99.28520622361795,410,1
2023-10-01 09:30:27,99.37322783533726,349,-1
2023-10-01 09:30:28,99.33590187868101,145,1
2023-10-01 09:30:28,99.40124618180398,991,-1
2023-10-01 09:30:29,99.11931502105935,406,1
2023-10-01 09:30:29,99.19937425735064,673,-1
2023-10-01 09:30:30,98.97437198232508,375,1
2023-10-01 09:30:30,99.0751733229251,654,-1
2023-10-01 09:30:30,98.97437198232508,1000,1
2023-10-01 09:30:31,99.03852017983606,308,1
2023-10-01 09:30:31,99.09396624087427,491,-1
2023-10-01 09:30:32,98.99790056998458,570,1
2023-10-01 09:30:32,99.05630498585072,300,-1
2023-10-01 09:30:33,98.93506712944597,913,1
2023-10-01 09:30:33,99.01665993871451,129,-1
2023-10-01 09:30:33,99.01665993871451,871,-1
2023-10-01 09:30:34,99.02653263659687,842,1
2023-10-01 09:30:34,99.13159652133567,460,-1
2023-10-01 09:30:35,98.96754264821142,618,1
2023-10-01 09:30:35,99.07481667552692,213,-1
2023-10-01 09:30:36,99.02693301781379,213,1
2023-10-01 09:30:36,99.07984689140591,520,-1
2023-10-01 09:30:37,99.20686186933358,520,1
2023-10-01 09:30:37,99.30773687172602,587,-1
2023-10-01 09:30:38,99.2338118853893,570,1
2023-10-01 09:30:38,99.28625410603675,538,-1
2023-10-01 09:30:39,99.38682758392636,462,1
2023-10-01 09:30:39,99.46941841920348,528,-1
2023-10-01 09:30:40,99.26585779299063,621,1
2023-10-01 09:30:40,99.35696107993981,917,-1
2023-10-01 09:30:41,99.22219732225699,738,1
2023-10-01 09:30:41,99.28120816161737,172,-1
2023-10-01 09:30:42,99.29496154649942,351,1
2023-10-01 09:30:42,99.37994521729155,151,-1
2023-10-01 09:30:42,99.37994521729155,849,-1
2023-10-01 09:30:43,99.42048184806299,570,1
2023-10-01 09:30:43,99.50297028000016,941,-1
2023-10-01 09:30:44,99.44559599039442,549,1
2023-10-01 09:30:44,99.52120299685123,651,-1
2023-10-01 09:30:45,99.30509648877093,507,1
2023-10-01 09:30:45,99.38836630490805,521,-1
2023-10-01 09:30:46,99.35111269234682,340,1
2023-10-01 09:30:46,99.417392797013,435,-1
2023-10-01 09:30:47,99.35957678162369,282,1
2023-10-01 09:30:47,99.4658050264512,616,-1
2023-10-01 09:30:47,99.35957678162369,916,1
2023-10-01 09:30:48,99.38547718183814,385,1
2023-10-01 09:30:48,99.4923171649769,232,-1
2023-10-01 09:30:49,99.4500102646582,593,1
2023-10-01 09:30:49,99.52048718327093,584,-1
2023-10-01 09:30:50,99.42682867658469,438,1
2023-10-01 09:30:50,99.52220711919745,166,-1
2023-10-01 09:30:51,99.36531305082151,566,1
2023-10-01 09:30:51,99.44887164304397,293,-1
2023-10-01 09:30:52,99.4596059758258,293,1
2023-10-01 09:30:52,99.55902562071972,165,-1
2023-10-01 09:30:52,99.55902562071972,835,-1
2023-10-01 09:30:53,99.14579563839109,994,1
2023-10-01 09:30:53,99.23462638379473,691,-1
2023-10-01 09:30:54,99.01237008642146,597,1
2023-10-01 09:30:54,99.07333105734247,422,-1
2023-10-01 09:30:55,98.98501690186946,522,1
2023-10-01 09:30:55,99.05810980405322,826,-1
2023-10-01 09:30:56,99.04673636087567,320,1
2023-10-01 09:30:56,99.12113241088849,355,-1
2023-10-01 09:30:57,99.02407050636124,110,1
2023-10-01 09:30:57,99.13079997983886,597,-1
2023-10-01 09:30:58,99.17540035055735,832,1
2023-10-01 09:30:58,99.24505545999457,822,-1
2023-10-01 09:30:59,99.20432614434856,191,1
2023-10-01 09:30:59,99.26893358601905,478,-1
2023-10-01 09:31:00,99.13074875324962,678,1
2023-10-01 09:31:00,99.22739718963894,981,-1
2023-10-01 09:31:00,99.13074875324962,928,1
2023-10-01 09:31:01,98.92842429495711,342,1
2023-10-01 09:31:01,99.03356986282722,614,-1
2023-10-01 09:31:02,98.93493087839238,174,1
2023-10-01 09:31:02,99.00352555106122,107,-1
2023-10-01 09:31:03,99.06407019089697,122,1
2023-10-01 09:31:03,99.14610232454477,302,-1
2023-10-01 09:31:04,99.23707414235781,760,1
2023-10-01 09:31:04,99.30505435579428,251,-1
2023-10-01 09:31:05,99.15911289772933,876,1
2023-10-01 09:31:05,99.24010566403126,611,-1
2023-10-01 09:31:06,99.09479970845864,611,1
2023-10-01 09:31:06,99.16758149160532,474,-1
2023-10-01 09:31:07,99.13602359971547,116,1
2023-10-01 09:31:07,99.22075430715864,260,-1
2023-10-01 09:31:08,99.08636927895843,618,1
2023-10-01 09:31:08,99.14790898546919,646,-1
2023-10-01 09:31:09,99.15465507358007,646,1
2023-10-01 09:31:09,99.21128402627629,104,-1
2023-10-01 09:31:09,99.21128402627629,896,-1
2023-10-01 09:31:10,99.20521505008234,302,1
2023-10-01 09:31:10,99.32009109189259,127,-1
2023-10-01 09:31:11,99.20224063474798,322,1
2023-10-01 09:31:11,99.28647965444442,380,-1
2023-10-01 09:31:12,99.16612653857605,883,1
2023-10-01 09:31:12,99.25534049054241,919,-1
2023-10-01 09:31:13,99.21656953574715,685,1
2023-10-01 09:31:13,99.29192550506036,445,-1
2023-10-01 09:31:14,99.23615293691827,159,1
2023-10-01 09:31:14,99.30735095821677,828,-1
2023-10-01 09:31:15,99.19375790685905,180,1
2023-10-01 09:31:15,99.30561350743994,176,-1
2023-10-01 09:31:16,99.21975797578034,533,1
2023-10-01 09:31:16,99.31765364987504,367,-1
2023-10-01 09:31:17,99.45573697867296,428,1
2023-10-01 09:31:17,99.54266244037365,475,-1
2023-10-01 09:31:18,99.47694440440391,910,1
2023-10-01 09:31:18,99.55319172780077,374,-1
2023-10-01 09:31:19,99.37286786854001,183,1
2023-10-01 09:31:19,99.4642564700874,129,-1
2023-10-01 09:31:20,99.2051489097749,635,1
2023-10-01 09:31:20,99.29510218404833,210,-1
2023-10-01 09:31:21,99.350245048884,210,1
2023-10-01 09:31:21,99.42234876429887,899,-1
2023-10-01 09:31:22,99.2699936961286,408,1
2023-10-01 09:31:22,99.36005884400873,858,-1
2023-10-01 09:31:23,99.38090439034964,181,1
2023-10-01 09:31:23,99.47379062754231,215,-1
2023-10-01 09:31:24,99.53604302046902,446,1
2023-10-01 09:31:24,99.58489892515077,865,-1
2023-10-01 09:31:24,99.53604302046902,802,1
2023-10-01 09:31:25,99.64327942926312,426,1
2023-10-01 09:31:25,99.72948448317003,600,-1
2023-10-01 09:31:26,99.78486073025606,929,1
2023-10-01 09:31:26,99.87001659180875,616,-1
2023-10-01 09:31:27,99.80801777717275,693,1
2023-10-01 09:31:27,99.91543807997223,719,-1
2023-10-01 09:31:28,99.71463875718108,407,1
2023-10-01 09:31:28,99.8045621665745,861,-1
2023-10-01 09:31:29,99.70095394122119,813,1
2023-10-01 09:31:29,99.78324505151272,709,-1
2023-10-01 09:31:30,99.76442812289483,689,1
2023-10-01 09:31:30,99.84703931084326,110,-1
2023-10-01 09:31:31,99.68596235396714,658,1
2023-10-01 09:31:31,99.78267605953636,386,-1
2023-10-01 09:31:32,99.8016761870405,386,1
2023-10-01 09:31:32,99.88749628026386,724,-1
2023-10-01 09:31:33,99.85202268984366,724,1
2023-10-01 09:31:33,99.92278146904783,360,-1
2023-10-01 09:31:34,99.93632754464409,360,1
2023-10-01 09:31:34,100.01470574581775,268,-1
2023-10-01 09:31:35,100.0092882255453,268,1
2023-10-01 09:31:35,100.10300339380474,564,-1
2023-10-01 09:31:36,99.87789581984379,186,1
2023-10-01 09:31:36,99.97248453514793,338,-1
2023-10-01 09:31:37,99.74736365365843,716,1
2023-10-01 09:31:37,99.8371155931516,750,-1
2023-10-01 09:31:38,99.65181271967444,750,1
2023-10-01 09:31:38,99.71221810769748,762,-1
2023-10-01 09:31:39,99.75374403390342,762,1
2023-10-01 09:31:39,99.8415280735696,273,-1
2023-10-01 09:31:40,99.75157496065266,154,1
2023-10-01 09:31:40,99.81696867403498,571,-1
2023-10-01 09:31:41,99.80879448196367,690,1
2023-10-01 09:31:41,99.87856994375527,583,-1
2023-10-01 09:31:42,99.81065881278735,214,1
2023-10-01 09:31:42,99.89591615168968,121,-1
2023-10-01 09:31:43,99.81011913953402,303,1
2023-10-01 09:31:43,99.88936812554024,777,-1
2023-10-01 09:31:44,99.8650104929361,881,1
2023-10-01 09:31:44,99.9313752532772,502,-1
2023-10-01 09:31:45,99.61353958141292,399,1
2023-10-01 09:31:45,99.68537319864862,881,-1
2023-10-01 09:31:46,99.6693465046972,572,1
2023-10-01 09:31:46,99.72617559702107,913,-1
2023-10-01 09:31:47,99.69991655297889,211,1
2023-10-01 09:31:47,99.76136592219405,803,-1
2023-10-01 09:31:47,99.69991655297889,1000,1
2023-10-01 09:31:48,99.6233483582812,109,1
2023-10-01 09:31:48,99.70765294829988,731,-1
2023-10-01 09:31:49,99.54408050392595,653,1
2023-10-01 09:31:49,99.62618468079903,215,-1
2023-10-01 09:31:50,99.48359098163013,742,1
2023-10-01 09:31:50,99.551719632504,758,-1
2023-10-01 09:31:51,99.41849737883521,863,1
2023-10-01 09:31:51,99.50648106346151,986,-1
2023-10-01 09:31:52,99.3363875724225,554,1
2023-10-01 09:31:52,99.44235506744887,292,-1
2023-10-01 09:31:53,99.2021145922572,733,1
2023-10-01 09:31:53,99.31169385038666,714,-1
2023-10-01 09:31:54,99.36104147313726,610,1
2023-10-01 09:31:54,99.45562968586941,826,-1
2023-10-01 09:31:55,99.12661444360357,743,1
2023-10-01 09:31:55,99.19314800744483,343,-1
2023-10-01 09:31:56,99.1072162738028,255,1
2023-10-01 09:31:56,99.18891155249605,581,-1
2023-10-01 09:31:57,99.1602624830086,525,1
2023-10-01 09:31:57,99.25309430304722,963,-1
2023-10-01 09:31:58,99.30546682135908,918,1
2023-10-01 09:31:58,99.3769736913667,914,-1
2023-10-01 09:31:59,99.36935453214699,799,1
2023-10-01 09:31:59,99.45351611632815,838,-1
2023-10-01 09:32:00,99.44238480515129,125,1
2023-10-01 09:32:00,99.51460053668028,358,-1
2023-10-01 09:32:00,99.44238480515129,890,1
2023-10-01 09:32:01,99.50367856475154,868,1
2023-10-01 09:32:01,99.57108414168225,134,-1
2023-10-01 09:32:02,99.54281329515574,266,1
2023-10-01 09:32:02,99.61694744440935,768,-1
2023-10-01 09:32:03,99.51005788224481,754,1
2023-10-01 09:32:03,99.59740113907262,875,-1
2023-10-01 09:32:04,99.44679275684851,182,1
2023-10-01 09:32:04,99.52175889073617,988,-1
2023-10-01 09:32:05,99.4077466964348,630,1
2023-10-01 09:32:05,99.45147249691911,625,-1
2023-10-01 09:32:06,99.36506808426678,655,1
2023-10-01 09:32:06,99.43854890609036,513,-1
2023-10-01 09:32:07,99.16975460755316,688,1
2023-10-01 09:32:07,99.24750359785742,501,-1
2023-10-01 09:32:08,99.28825692757961,482,1
2023-10-01 09:32:08,99.36581967836818,593,-1
2023-10-01 09:32:09,99.29959075408946,406,1
2023-10-01 09:32:09,99.38363607048225,491,-1
2023-10-01 09:32:10,99.14833261084905,807,1
2023-10-01 09:32:10,99.23482663748528,272,-1
2023-10-01 09:32:11,99.20796730775515,408,1
2023-10-01 09:32:11,99.31656172654262,994,-1
2023-10-01 09:32:12,99.10899943577265,858,1
2023-10-01 09:32:12,99.1855612022593,498,-1
2023-10-01 09:32:13,99.05776540874693,881,1
2023-10-01 09:32:13,99.15485771981324,180,-1
2023-10-01 09:32:14,98.94845004793284,537,1
2023-10-01 09:32:14,99.0177282561362,280,-1
2023-10-01 09:32:15,98.99135689585623,290,1
2023-10-01 09:32:15,99.0592485956281,545,-1
2023-10-01 09:32:16,99.01874379720819,360,1
2023-10-01 09:32:16,99.10606578180412,635,-1
2023-10-01 09:32:17,98.86485813161757,598,1
2023-10-01 09:32:17,98.94555294502615,123,-1
2023-10-01 09:32:18,98.82000900170797,345,1
2023-10-01 09:32:18,98.87727380862813,449,-1
2023-10-01 09:32:19,98.7726229239976,189,1
2023-10-01 09:32:19,98.86366889025369,272,-1
2023-10-01 09:32:20,98.82766080855195,532,1
2023-10-01 09:32:20,98.93617525343811,110,-1
2023-10-01 09:32:20,98.93617525343811,890,-1
2023-10-01 09:32:21,98.81838438697494,610,1
2023-10-01 09:32:21,98.90609842168062,464,-1
2023-10-01 09:32:22,98.77701951269466,854,1
2023-10-01 09:32:22,98.84016577795393,644,-1
2023-10-01 09:32:23,98.74203643044903,255,1
2023-10-01 09:32:23,98.8062600389492,724,-1
2023-10-01 09:32:24,98.96173698339682,705,1
2023-10-01 09:32:24,99.04608216156021,329,-1
2023-10-01 09:32:25,98.8907209642748,375,1
2023-10-01 09:32:25,98.98297051649342,961,-1
2023-10-01 09:32:26,98.84095479346813,842,1
2023-10-01 09:32:26,98.892643429525,669,-1
2023-10-01 09:32:27,98.72083310882981,225,1
2023-10-01 09:32:27,98.81073390646608,814,-1
2023-10-01 09:32:28,98.75879337389995,429,1
2023-10-01 09:32:28,98.83216186486169,299,-1
2023-10-01 09:32:29,98.87987805533068,398,1
2023-10-01 09:32:29,98.95581549821597,789,-1
2023-10-01 09:32:29,98.87987805533068,1000,1
2023-10-01 09:32:30,98.81410188207114,141,1
2023-10-01 09:32:30,98.86286027999608,909,-1
2023-10-01 09:32:31,98.76967479390999,233,1
2023-10-01 09:32:31,98.8298048243236,261,-1
2023-10-01 09:32:32,98.71687022162831,625,1
2023-10-01 09:32:32,98.81789382264985,829,-1
2023-10-01 09:32:32,98.71687022162831,1000,1
2023-10-01 09:32:33,98.70625502589836,491,1
2023-10-01 09:32:33,98.79639458488484,229,-1
2023-10-01 09:32:34,98.76270875714567,738,1
2023-10-01 09:32:34,98.84555370400724,207,-1
2023-10-01 09:32:35,98.62645041706298,207,1
2023-10-01 09:32:35,98.7211816842186,470,-1
2023-10-01 09:32:36,98.6544573300197,470,1
2023-10-01 09:32:36,98.76304273007533,485,-1
2023-10-01 09:32:37,98.78649417462977,119,1
2023-10-01 09:32:37,98.87571732977533,508,-1
2023-10-01 09:32:38,98.77875539295214,850,1
2023-10-01 09:32:38,98.86393866673257,756,-1
2023-10-01 09:32:39,98.7857733571121,780,1
2023-10-01 09:32:39,98.86366423251707,530,-1
2023-10-01 09:32:40,98.74821833873631,530,1
2023-10-01 09:32:40,98.82375321493528,456,-1
2023-10-01 09:32:41,98.89501186323845,456,1
2023-10-01 09:32:41,98.96470096753309,409,-1
2023-10-01 09:32:42,98.83603791940516,409,1
2023-10-01 09:32:42,98.89330793907338,176,-1
2023-10-01 09:32:42,98.89330793907338,824,-1
2023-10-01 09:32:43,98.79757582137287,570,1
2023-10-01 09:32:43,98.90234521613046,234,-1
2023-10-01 09:32:44,98.58379680854708,664,1
2023-10-01 09:32:44,98.6556215937612,216,-1
2023-10-01 09:32:45,98.5272223298327,216,1
2023-10-01 09:32:45,98.63550095548908,161,-1
2023-10-01 09:32:45,98.63550095548908,839,-1
2023-10-01 09:32:46,98.6327792631442,268,1
2023-10-01 09:32:46,98.6986779330683,631,-1
2023-10-01 09:32:47,98.63945481704184,556,1
2023-10-01 09:32:47,98.75195943774912,371,-1
2023-10-01 09:32:48,98.67710163012043,330,1
2023-10-01 09:32:48,98.76954719205693,700,-1
2023-10-01 09:32:49,98.67738327848602,581,1
2023-10-01 09:32:49,98.7422532793562,246,-1
2023-10-01 09:32:50,98.49939357778612,627,1
2023-10-01 09:32:50,98.58471769056045,266,-1
2023-10-01 09:32:51,98.49079952312474,721,1
2023-10-01 09:32:51,98.55045011544523,837,-1
2023-10-01 09:32:52,98.37800393301879,877,1
2023-10-01 09:32:52,98.46461442740886,671,-1
2023-10-01 09:32:53,98.42333044125164,615,1
2023-10-01 09:32:53,98.52356631970208,867,-1
2023-10-01 09:32:54,98.42976226174848,200,1
2023-10-01 09:32:54,98.49350573445345,974,-1
2023-10-01 09:32:55,98.34876938049246,598,1
2023-10-01 09:32:55,98.43357886383285,810,-1
2023-10-01 09:32:55,98.34876938049246,1000,1
2023-10-01 09:32:56,98.44876017959365,126,1
2023-10-01 09:32:56,98.5519461811484,173,-1
2023-10-01 09:32:57,98.49151236918392,850,1
2023-10-01 09:32:57,98.57437730107094,420,-1
2023-10-01 09:32:58,98.42475196964348,565,1
2023-10-01 09:32:58,98.50134801668987,979,-1
2023-10-01 09:32:59,98.65616782529526,507,1
2023-10-01 09:32:59,98.74858443303982,622,-1
2023-10-01 09:33:00,98.66511504280642,576,1
2023-10-01 09:33:00,98.73540396022003,773,-1
2023-10-01 09:33:01,98.41864582390525,506,1
2023-10-01 09:33:01,98.4991962946428,774,-1
2023-10-01 09:33:02,98.63597511745057,171,1
2023-10-01 09:33:02,98.73186114819144,560,-1
2023-10-01 09:33:02,98.63597511745057,1000,1
2023-10-01 09:33:03,98.73447967594683,110,1
2023-10-01 09:33:03,98.82019580031015,224,-1
2023-10-01 09:33:04,98.70172354182813,668,1
2023-10-01 09:33:04,98.78636523733412,683,-1
2023-10-01 09:33:05,98.64258804578658,343,1
2023-10-01 09:33:05,98.74335633029885,352,-1
2023-10-01 09:33:06,98.64554643595685,357,1
2023-10-01 09:33:06,98.71529737067215,666,-1
2023-10-01 09:33:07,98.53941715027304,758,1
2023-10-01 09:33:07,98.61506929698486,966,-1
2023-10-01 09:33:08,98.6467702812098,881,1
2023-10-01 09:33:08,98.71842102479461,306,-1
2023-10-01 09:33:09,98.39569167054626,212,1
2023-10-01 09:33:09,98.4960173700334,838,-1
2023-10-01 09:33:10,98.3780346574617,820,1
2023-10-01 09:33:10,98.4362225669822,651,-1
2023-10-01 09:33:11,98.47972409527897,241,1
2023-10-01 09:33:11,98.57955255006664,423,-1
2023-10-01 09:33:12,98.67285797916821,508,1
2023-10-01 09:33:12,98.76005040428132,660,-1
2023-10-01 09:33:12,98.67285797916821,871,1
2023-10-01 09:33:13,98.60231702841097,961,1
2023-10-01 09:33:13,98.67214180329493,403,-1
2023-10-01 09:33:14,98.51167374704366,442,1
2023-10-01 09:33:14,98.55725951784937,527,-1
2023-10-01 09:33:15,98.37406536730245,265,1
2023-10-01 09:33:15,98.46684640186984,600,-1
2023-10-01 09:33:16,98.4566703746795,450,1
2023-10-01 09:33:16,98.5251452710337,747,-1
2023-10-01 09:33:17,98.30485072620567,282,1
2023-10-01 09:33:17,98.40013203203638,403,-1
2023-10-01 09:33:18,98.17211967789576,423,1
2023-10-01 09:33:18,98.24118360516759,334,-1
2023-10-01 09:33:19,98.10469933238768,213,1
2023-10-01 09:33:19,98.18039412113941,717,-1
2023-10-01 09:33:20,98.22266023710861,816,1
2023-10-01 09:33:20,98.31426282364305,480,-1
2023-10-01 09:33:21,98.20605767401267,479,1
2023-10-01 09:33:21,98.27588564793415,122,-1
2023-10-01 09:33:22,98.1371971001883,160,1
2023-10-01 09:33:22,98.18321471462532,103,-1
2023-10-01 09:33:23,98.17825517050896,487,1
2023-10-01 09:33:23,98.24713315995504,456,-1
2023-10-01 09:33:24,98.20599093208732,665,1
2023-10-01 09:33:24,98.28464621067037,790,-1
2023-10-01 09:33:25,98.19439336213668,965,1
2023-10-01 09:33:25,98.29050739997945,630,-1
2023-10-01 09:33:26,98.3346590014683,704,1
2023-10-01 09:33:26,98.41988276956276,536,-1
2023-10-01 09:33:27,98.54369694847502,536,1
2023-10-01 09:33:27,98.61488193383313,619,-1
2023-10-01 09:33:28,98.64260791384172,619,1
2023-10-01 09:33:28,98.70004158014103,604,-1
2023-10-01 09:33:29,98.62087791472882,205,1
2023-10-01 09:33:29,98.68376118062962,567,-1
2023-10-01 09:33:30,98.73172264067594,570,1
2023-10-01 09:33:30,98.80709762834623,251,-1
2023-10-01 09:33:31,98.58712774575437,647,1
2023-10-01 09:33:31,98.6764106746179,145,-1
2023-10-01 09:33:31,98.6764106746179,855,-1
2023-10-01 09:33:32,98.58010550993588,703,1
2023-10-01 09:33:32,98.65885355266937,826,-1
2023-10-01 09:33:33,98.4231612111888,100,1
2023-10-01 09:33:33,98.50868073913563,748,-1
2023-10-01 09:33:34,98.48429111695633,277,1
2023-10-01 09:33:34,98.52715068437682,506,-1
2023-10-01 09:33:34,98.48429111695633,1000,1
2023-10-01 09:33:35,98.41279815522061,705,1
2023-10-01 09:33:35,98.51119962730314,528,-1
2023-10-01 09:33:36,98.414167472637,411,1
2023-10-01 09:33:36,98.46728386744452,320,-1
2023-10-01 09:33:37,98.40010035661133,127,1
2023-10-01 09:33:37,98.48094821900723,504,-1
2023-10-01 09:33:38,98.36494807488458,888,1
2023-10-01 09:33:38,98.42142273726503,227,-1
2023-10-01 09:33:39,98.58182272888584,184,1
2023-10-01 09:33:39,98.69149439311354,832,-1
2023-10-01 09:33:40,98.61188249613942,522,1
2023-10-01 09:33:40,98.70223234388322,404,-1
2023-10-01 09:33:41,98.54359279468805,978,1
2023-10-01 09:33:41,98.62096136535112,604,-1
2023-10-01 09:33:42,98.77325398859251,604,1
2023-10-01 09:33:42,98.83113812428309,391,-1
2023-10-01 09:33:43,98.89442855214322,391,1
2023-10-01 09:33:43,98.9505226575461,972,-1
2023-10-01 09:33:44,98.96885680128106,663,1
2023-10-01 09:33:44,99.05954761911727,548,-1
2023-10-01 09:33:45,99.02324648827279,202,1
2023-10-01 09:33:45,99.1357982836679,178,-1
2023-10-01 09:33:46,99.06482372711068,211,1
2023-10-01 09:33:46,99.14947761332574,632,-1
2023-10-01 09:33:47,99.17533632349075,810,1
2023-10-01 09:33:47,99.24554698745541,680,-1
2023-10-01 09:33:48,99.13861356849883,759,1
2023-10-01 09:33:48,99.23606317354837,945,-1
2023-10-01 09:33:49,98.94495241786981,199,1
2023-10-01 09:33:49,99.04736871073834,730,-1
2023-10-01 09:33:49,98.94495241786981,841,1
2023-10-01 09:33:50,98.95546766831016,558,1
2023-10-01 09:33:50,99.01451137690435,179,-1
2023-10-01 09:33:51,99.05580958458118,179,1
2023-10-01 09:33:51,99.1157761747429,282,-1
2023-10-01 09:33:52,98.94134184374343,528,1
2023-10-01 09:33:52,99.00117953331228,616,-1
2023-10-01 09:33:53,99.00134294856727,812,1
2023-10-01 09:33:53,99.06432457643918,433,-1
2023-10-01 09:33:54,99.05793721956067,433,1
2023-10-01 09:33:54,99.13183523510614,514,-1
2023-10-01 09:33:55,98.87118667024211,514,1
2023-10-01 09:33:55,98.96516779869951,624,-1
2023-10-01 09:33:56,98.9765738152003,125,1
2023-10-01 09:33:56,99.03146185629582,554,-1
2023-10-01 09:33:57,98.92794563821793,290,1
2023-10-01 09:33:57,98.98614619993856,543,-1
2023-10-01 09:33:58,98.90462585857539,710,1
2023-10-01 09:33:58,98.99698597315484,503,-1
2023-10-01 09:33:59,98.99424634696175,525,1
2023-10-01 09:33:59,99.07486326226875,910,-1
2023-10-01 09:34:00,99.07885746020976,282,1
2023-10-01 09:34:00,99.14106572386241,798,-1
2023-10-01 09:34:00,99.07885746020976,1000,1
2023-10-01 09:34:01,99.09182630686225,178,1
2023-10-01 09:34:01,99.16540067538857,676,-1
2023-10-01 09:34:02,99.1162156088209,793,1
2023-10-01 09:34:02,99.1931109057615,811,-1
2023-10-01 09:34:03,99.10357860262633,285,1
2023-10-01 09:34:03,99.18556375486814,169,-1
2023-10-01 09:34:04,99.14791137568486,272,1
2023-10-01 09:34:04,99.21406481252886,599,-1
2023-10-01 09:34:05,99.0146705327873,958,1
2023-10-01 09:34:05,99.10973580711422,783,-1
2023-10-01 09:34:06,99.13361331577936,837,1
2023-10-01 09:34:06,99.24143462816822,964,-1
2023-10-01 09:34:07,99.24011234467952,844,1
2023-10-01 09:34:07,99.2886875834784,113,-1
2023-10-01 09:34:08,99.24000912134032,863,1
2023-10-01 09:34:08,99.30703862260711,576,-1
2023-10-01 09:34:09,99.16077821396512,265,1
2023-10-01 09:34:09,99.27153173408534,372,-1
2023-10-01 09:34:10,99.29503069095932,453,1
2023-10-01 09:34:10,99.37723546104863,752,-1
2023-10-01 09:34:11,99.31155163816501,426,1
2023-10-01 09:34:11,99.37131727793741,681,-1
2023-10-01 09:34:12,99.35679819006391,828,1
2023-10-01 09:34:12,99.44165538606926,490,-1
2023-10-01 09:34:13,99.39051965988806,552,1
2023-10-01 09:34:13,99.45766739739358,424,-1
2023-10-01 09:34:14,99.43065496850284,684,1
2023-10-01 09:34:14,99.5214232514465,708,-1
2023-10-01 09:34:15,99.39089933890722,537,1
2023-10-01 09:34:15,99.48369031553466,696,-1
2023-10-01 09:34:16,99.5288678403274,561,1
2023-10-01 09:34:16,99.59208300267744,282,-1
2023-10-01 09:34:17,99.5595151705597,365,1
2023-10-01 09:34:17,99.67025561702086,540,-1
2023-10-01 09:34:18,99.44551906334246,935,1
2023-10-01 09:34:18,99.52024125510306,825,-1
2023-10-01 09:34:19,99.31462061631188,581,1
2023-10-01 09:34:19,99.39726200876726,981,-1
2023-10-01 09:34:20,99.33088508209782,613,1
2023-10-01 09:34:20,99.40803564078841,292,-1
2023-10-01 09:34:21,99.16451315107146,804,1
2023-10-01 09:34:21,99.26491167396235,952,-1
2023-10-01 09:34:22,98.96189369277171,386,1
