timestamp,price,bid_price,bid_volume,ask_price,ask_volume,signal,strategy_return,cumulative_strategy_return
2023-10-01 09:31:13,99.26005911693426,99.22649218496565,685,99.28199730532982,445,-1,9.021272261241572,1.1702852726666688e+74
2023-10-01 09:31:14,99.2698022333957,99.24607754467274,159,99.29742121609516,828,-1,9.021272261241572,1.1727747340714018e+75
2023-10-01 09:31:15,99.25033974102597,99.20367827468651,180,99.29568393904604,176,-1,9.021272261241572,1.1752694911234701e+76
2023-10-01 09:31:16,99.27666679763111,99.22968094387473,533,99.30772287758728,367,-1,9.021272261241572,1.177769555087913e+77
2023-10-01 09:31:17,99.49499270205312,99.46568354702767,428,99.53270916945671,475,-1,9.021272261241572,1.180274937253733e+78
2023-10-01 09:31:18,99.50515888518386,99.48689309371328,910,99.54323740406036,374,-1,9.021272261241572,1.1827856489339471e+79
2023-10-01 09:31:19,99.43025561116328,99.38280614915493,183,99.4543110389835,129,-1,9.021272261241572,1.1853017014656376e+80
2023-10-01 09:31:20,99.2585520584552,99.21507041681659,961,99.28517366668167,210,-1,9.021272261241572,1.1878231062100034e+81
2023-10-01 09:31:21,99.39593237201166,99.3601810669907,946,99.41240752354652,899,-1,9.021272261241572,1.190349874552411e+82
2023-10-01 09:31:22,99.31492934037949,99.27992168829742,408,99.35012383162557,858,-1,9.021272261241572,1.192882017902446e+83
2023-10-01 09:31:23,99.4394474548588,99.3908434746971,181,99.463844243118,215,-1,9.021272261241572,1.1954195476939655e+84
2023-10-01 09:31:24,99.5569846558992,99.54599762023105,446,99.57494143100767,865,-1,9.021272261241572,1.1979624753851482e+85
2023-10-01 09:31:25,99.68674416654952,99.65324475373849,426,99.71951253191683,600,-1,9.021272261241572,1.2005108124585475e+86
2023-10-01 09:31:26,99.82014528000708,99.79484021427749,929,99.86003058874988,616,-1,9.021272261241572,1.2030645704211425e+87
2023-10-01 09:31:27,99.8597874124037,99.81799957713046,693,99.90544753521871,719,-1,9.021272261241572,1.2056237608043903e+88
2023-10-01 09:31:28,99.76199187288664,99.72461121830291,407,99.79458270830366,861,-1,9.021272261241572,1.208188395164278e+89
2023-10-01 09:31:29,99.74355193231345,99.71092503372456,813,99.77326772474025,709,-1,9.021272261241572,1.210758485081375e+90
2023-10-01 09:31:30,99.79507197180683,99.77440556345117,689,99.83705560528273,110,-1,9.021272261241572,1.2133340421608851e+91
2023-10-01 09:31:31,99.72568170568523,99.69593194716185,830,99.7726987896574,386,-1,9.021272261241572,1.2159150780326991e+92
2023-10-01 09:31:32,99.86069930082122,99.81165735277578,681,99.87750852941092,724,-1,9.021272261241572,1.218501604351447e+93
2023-10-01 09:31:33,99.88495274097288,99.86200889073274,991,99.91279019002883,360,-1,9.021272261241572,1.2210936327965508e+94
2023-10-01 09:31:34,99.99197903230262,99.94632217686177,778,100.00470527529022,268,-1,9.021272261241572,1.2236911750722777e+95
2023-10-01 09:31:35,100.06704241732693,100.01929015456076,482,100.09299409439531,564,-1,9.021272261241572,1.226294242907792e+96
2023-10-01 09:31:36,99.92103724033008,99.88788460830462,186,99.9624882863193,338,-1,9.021272261241572,1.2289028480572091e+97
2023-10-01 09:31:37,99.78212226317507,99.75733938759718,742,99.82713287986361,750,-1,9.021272261241572,1.2315170022996476e+98
2023-10-01 09:31:38,99.67683201770812,99.66177889756419,970,99.70224788290919,762,-1,9.021272261241572,1.2341367174392832e+99
2023-10-01 09:31:39,99.80890741302844,99.76372040594401,964,99.8315449190777,273,-1,9.021272261241572,1.2367620053054017e+100
2023-10-01 09:31:40,99.78649793535234,99.76155111576423,154,99.80698797523746,571,-1,9.021272261241572,1.2393928777524525e+101
2023-10-01 09:31:41,99.84009834085883,99.81877635959964,843,99.86858308544673,583,-1,9.021272261241572,1.2420293466601018e+102
2023-10-01 09:31:42,99.85242502820859,99.82064087687503,214,99.88592755893379,121,-1,9.021272261241572,1.244671423933287e+103
2023-10-01 09:31:43,99.85658168318405,99.82010114964899,303,99.87938018752149,777,-1,9.021272261241572,1.24731912150227e+104
2023-10-01 09:31:44,99.88950038234731,99.87499799273536,881,99.9213831149657,502,-1,9.021272261241572,1.2499724513226904e+105
2023-10-01 09:31:45,99.63915235969,99.62350193160609,399,99.67540565808281,881,-1,9.021272261241572,1.2526314253756208e+106
2023-10-01 09:31:46,99.70175637633037,99.67931443614081,572,99.7162039766234,913,-1,9.021272261241572,1.25529605566762e+107
2023-10-01 09:31:47,99.73714834636253,99.70988754173307,211,99.75139078311574,910,-1,9.021272261241572,1.2579663542307877e+108
2023-10-01 09:31:48,99.65034637895191,99.63331168945015,109,99.69768317998188,731,-1,9.021272261241572,1.2606423331228182e+109
2023-10-01 09:31:49,99.57646021592606,99.5540359075167,653,99.61622305849318,215,-1,9.021272261241572,1.2633240044270555e+110
2023-10-01 09:31:50,99.5215761771574,99.4935403356637,742,99.54176545595841,758,-1,9.021272261241572,1.2660113802525477e+111
2023-10-01 09:31:51,99.4583606981975,99.4284402228575,863,99.49653141032047,986,-1,9.021272261241572,1.2687044727341013e+112
2023-10-01 09:31:52,99.3831114374916,99.34632220464296,554,99.43241182626625,292,-1,9.021272261241572,1.2714032940323363e+113
2023-10-01 09:31:53,99.25655721478752,99.21203579583678,733,99.30176367401926,714,-1,9.021272261241572,1.2741078563337414e+114
2023-10-01 09:31:54,99.4085454556432,99.37097857099437,610,99.44568511735767,826,-1,9.021272261241572,1.2768181718507284e+115
2023-10-01 09:31:55,99.16832329271502,99.13652809641322,743,99.18322968447639,343,-1,9.021272261241572,1.279534252821688e+116
2023-10-01 09:31:56,99.16168391451197,99.11712798660146,255,99.17899365313075,581,-1,9.021272261241572,1.2822561115110441e+117
2023-10-01 09:31:57,99.20216361431666,99.1701795009587,525,99.24316998604861,963,-1,9.021272261241572,1.2849837602093108e+118
2023-10-01 09:31:58,99.35437275056714,99.3153983611952,918,99.36703698766793,914,-1,9.021272261241572,1.2877172112331458e+119
2023-10-01 09:31:59,99.42544759699399,99.37929246139312,799,99.44357175915223,838,-1,9.021272261241572,1.2904564769254078e+120
2023-10-01 09:32:00,99.47411493224321,99.45233003815511,125,99.50465007167311,358,-1,9.021272261241572,1.2932015696552115e+121
2023-10-01 09:32:01,99.54890246903425,99.51362992774432,868,99.56112802887937,134,-1,9.021272261241572,1.2959525018179832e+122
2023-10-01 09:32:02,99.57534892494486,99.55276857201294,860,99.60698674573477,768,-1,9.021272261241572,1.2987092858355174e+123
2023-10-01 09:32:03,99.54557301995928,99.52000988323313,754,99.58744239483313,875,-1,9.021272261241572,1.3014719341560324e+124
2023-10-01 09:32:04,99.48300193339628,99.45673843069157,182,99.51180770996517,988,-1,9.021272261241572,1.3042404592542265e+125
2023-10-01 09:32:05,99.42847903807078,99.41768846528133,630,99.4415283440847,625,-1,9.021272261241572,1.3070148736313349e+126
2023-10-01 09:32:06,99.40654891325578,99.37500558482526,655,99.42860604548581,513,-1,9.021272261241572,1.3097951898151854e+127
2023-10-01 09:32:07,99.2160576762503,99.17967257481064,688,99.23757983987343,501,-1,9.021272261241572,1.3125814203602556e+128
2023-10-01 09:32:08,99.31041571340812,99.29818674625423,482,99.35588408995919,593,-1,9.021272261241572,1.3153735778477294e+129
2023-10-01 09:32:09,99.34262723537582,99.30952170626009,406,99.3736987006122,491,-1,9.021272261241572,1.3181716748855532e+130
2023-10-01 09:32:10,99.20400795069091,99.15824843569263,807,99.22490414707057,272,-1,9.021272261241572,1.3209757241084938e+131
2023-10-01 09:32:11,99.25767775236768,99.21788909666482,408,99.30663106343627,994,-1,9.021272261241572,1.3237857381781948e+132
2023-10-01 09:32:12,99.14954092769769,99.11891132690533,858,99.1756436378955,498,-1,9.021272261241572,1.3266017297832342e+133
2023-10-01 09:32:13,99.10516613006683,99.06767217596453,881,99.14494322549069,180,-1,9.021272261241572,1.3294237116391812e+134
2023-10-01 09:32:14,98.97788788396718,98.95834588252109,537,99.00782747338886,280,-1,9.021272261241572,1.3322516964886542e+135
2023-10-01 09:32:15,99.01464125951772,99.00125702155839,702,99.04934366126199,545,-1,9.021272261241572,1.3350856971013776e+136
2023-10-01 09:32:16,99.06845519919248,99.02864666187438,360,99.0961561661875,635,-1,9.021272261241572,1.3379257262742404e+137
2023-10-01 09:32:17,98.89941225497844,98.87474560617818,598,98.93565937908825,123,-1,9.021272261241572,1.340771796831353e+138
2023-10-01 09:32:18,98.85457864620139,98.82989199090706,660,98.86738706992114,449,-1,9.021272261241572,1.3436239216241058e+139
2023-10-01 09:32:19,98.82362329908635,98.78250117411501,189,98.8537835119025,272,-1,9.021272261241572,1.3464821135312271e+140
2023-10-01 09:32:20,98.88347412383247,98.83754456300825,929,98.92628262517559,110,-1,9.021272261241572,1.3493463854588412e+141
2023-10-01 09:32:21,98.8744328959885,98.82826721369631,610,98.89620880080055,464,-1,9.021272261241572,1.3522167503405264e+142
2023-10-01 09:32:22,98.81174340679753,98.78689820251492,945,98.83028274967896,644,-1,9.021272261241572,1.3550932211373738e+143
2023-10-01 09:32:23,98.7837050389419,98.7519116216112,255,98.79638040090911,724,-1,9.021272261241572,1.3579758108380456e+144
2023-10-01 09:32:24,98.99544690609979,98.9716341468115,705,99.03617854370584,329,-1,9.021272261241572,1.360864532458834e+145
2023-10-01 09:32:25,98.93947491565066,98.90061102537734,375,98.97307320917251,961,-1,9.021272261241572,1.3637593990437194e+146
2023-10-01 09:32:26,98.87130167970972,98.85083987745587,842,98.8827551540096,669,-1,9.021272261241572,1.3666604236644301e+147
2023-10-01 09:32:27,98.76912184529394,98.73070617944775,225,98.80085382108398,814,-1,9.021272261241572,1.369567619420501e+148
2023-10-01 09:32:28,98.81161039914224,98.76867024092404,429,98.822279636898,299,-1,9.021272261241572,1.3724809994393319e+149
2023-10-01 09:32:29,98.9060620945058,98.88976703203389,398,98.94592090612535,934,-1,9.021272261241572,1.3754005768762486e+150
2023-10-01 09:32:30,98.83899796887,98.82398428049919,141,98.85297498249784,909,-1,9.021272261241572,1.3783263649145608e+151
2023-10-01 09:32:31,98.80825486879641,98.7795527491849,233,98.8199228320404,261,-1,9.021272261241572,1.3812583767656217e+152
2023-10-01 09:32:32,98.76161654111154,98.72674289591791,625,98.80801302134772,887,-1,9.021272261241572,1.3841966256688885e+153
2023-10-01 09:32:33,98.7475473225407,98.71612663856222,491,98.78651593329151,229,-1,9.021272261241572,1.3871411248919816e+154
2023-10-01 09:32:34,98.79240486016171,98.77258601574725,827,98.83567013699354,207,-1,9.021272261241572,1.3900918877307447e+155
2023-10-01 09:32:35,98.66839420185349,98.63631404846782,817,98.71131055316329,470,-1,9.021272261241572,1.3930489275093046e+156
2023-10-01 09:32:36,98.70961400703023,98.66432376239594,996,98.753167413334,485,-1,9.021272261241572,1.3960122575801316e+157
2023-10-01 09:32:37,98.81886473108082,98.79637381201097,119,98.86583074670065,508,-1,9.021272261241572,1.3989818913240998e+158
2023-10-01 09:32:38,98.80478630219743,98.78863425637778,850,98.85405326140642,756,-1,9.021272261241572,1.4019578421505473e+159
2023-10-01 09:32:39,98.83301365225756,98.79565292240434,835,98.8537788546316,530,-1,9.021272261241572,1.404940123497337e+160
2023-10-01 09:32:40,98.77445749226158,98.75809414815112,817,98.81387182775251,456,-1,9.021272261241572,1.4079287488309173e+161
2023-10-01 09:32:41,98.9261257030107,98.9049023534738,883,98.9548054869844,409,-1,9.021272261241572,1.4109237316463823e+162
2023-10-01 09:32:42,98.86754647324786,98.84592251165633,976,98.88341959711367,176,-1,9.021272261241572,1.4139250854675339e+163
2023-10-01 09:32:43,98.85658093690364,98.80745656702958,570,98.8924559705334,234,-1,9.021272261241572,1.4169328238469416e+164
2023-10-01 09:32:44,98.60986149744811,98.5936561741645,726,98.64575701805938,216,-1,9.021272261241572,1.4199469603660046e+165
2023-10-01 09:32:45,98.57881373748556,98.53707603743644,817,98.62563839164991,161,-1,9.021272261241572,1.4229675086350129e+166
2023-10-01 09:32:46,98.67211079245502,98.64264352749694,268,98.68880905216308,631,-1,9.021272261241572,1.425994482293208e+167
2023-10-01 09:32:47,98.69403865935527,98.64931974901674,556,98.7420852292262,371,-1,9.021272261241572,1.4290278950088462e+168
2023-10-01 09:32:48,98.70982865108746,98.68697032715315,330,98.75967122493444,700,-1,9.021272261241572,1.4320677604792584e+169
2023-10-01 09:32:49,98.70259203691958,98.68725200368638,581,98.73238004135207,246,-1,9.021272261241572,1.4351140924309132e+170
2023-10-01 09:32:50,98.54680087517684,98.50924450223634,627,98.57486020454,266,-1,9.021272261241572,1.4381669046194783e+171
2023-10-01 09:32:51,98.51252419528812,98.50064958808355,721,98.54059605583964,837,-1,9.021272261241572,1.441226210829883e+172
2023-10-01 09:32:52,98.42589815549523,98.38784271729051,877,98.45476895051381,671,-1,9.021272261241572,1.4442920248763804e+173
2023-10-01 09:32:53,98.4786057304097,98.4331737586275,615,98.51371494820727,867,-1,9.021272261241572,1.4473643606026094e+174
2023-10-01 09:32:54,98.46380743334629,98.43960622237071,200,98.48365736871658,974,-1,9.021272261241572,1.4504432318816573e+175
2023-10-01 09:32:55,98.39485871760999,98.35860524101656,598,98.42373649018383,862,-1,9.021272261241572,1.453528652616123e+176
2023-10-01 09:32:56,98.50094350530028,98.45860604019767,126,98.5420919719512,173,-1,9.021272261241572,1.456620636738179e+177
2023-10-01 09:32:57,98.53398942720153,98.50136250543447,850,98.56452084898604,420,-1,9.021272261241572,1.4597191982096349e+178
2023-10-01 09:32:58,98.47311049240727,98.4345954291864,565,98.4914988668032,979,-1,9.021272261241572,1.4628243510220003e+179
2023-10-01 09:32:59,98.6887587484073,98.66603442873813,507,98.73871056198362,622,-1,9.021272261241572,1.4659361091965477e+180
2023-10-01 09:33:00,98.68715558187655,98.67498254106053,576,98.72553140707932,773,-1,9.021272261241572,1.469054486784376e+181
2023-10-01 09:33:01,98.46725119149914,98.42848867277253,506,98.48934735990682,774,-1,9.021272261241572,1.4721794978664742e+182
2023-10-01 09:33:02,98.67314157887388,98.64583970142071,171,98.72198894929652,915,-1,9.021272261241572,1.4753111565537845e+183
2023-10-01 09:33:03,98.7687355373054,98.74435411135796,110,98.81031476883327,224,-1,9.021272261241572,1.4784494769872662e+184
2023-10-01 09:33:04,98.75962403989963,98.71159470129825,668,98.77648758857526,683,-1,9.021272261241572,1.48159447333796e+185
2023-10-01 09:33:05,98.6932545369149,98.65245329111569,343,98.73348298200065,352,-1,9.021272261241572,1.4847461598070514e+186
2023-10-01 09:33:06,98.67416991858113,98.65541197715456,357,98.70542682798934,666,-1,9.021272261241572,1.4879045506259352e+187
2023-10-01 09:33:07,98.56953996823476,98.54927207748078,758,98.60520877610725,966,-1,9.021272261241572,1.491069660056279e+188
2023-10-01 09:33:08,98.6776538028404,98.65663594480428,881,98.70855016977764,306,-1,9.021272261241572,1.494241502390089e+189
2023-10-01 09:33:09,98.45343186970135,98.40553222376863,212,98.48616875315808,838,-1,9.021272261241572,1.4974200919497731e+190
2023-10-01 09:33:10,98.40620223678626,98.38787344480617,820,98.42637992898929,651,-1,9.021272261241572,1.5006054430882066e+191
2023-10-01 09:33:11,98.52893785279011,98.48957305258422,241,98.5696955805086,423,-1,9.021272261241572,1.5037975701887963e+192
2023-10-01 09:33:12,98.72857042657594,98.6827262517934,508,98.75017538674264,660,-1,9.021272261241572,1.506996487665546e+193
2023-10-01 09:33:13,98.64898651608826,98.61217824623559,961,98.66227557573737,403,-1,9.021272261241572,1.510202209963121e+194
2023-10-01 09:33:14,98.53592906088177,98.52152589963362,617,98.54740477737164,527,-1,9.021272261241572,1.5134147515569145e+195
2023-10-01 09:33:15,98.41697547927194,98.38390375767821,265,98.45700070179967,600,-1,9.021272261241572,1.5166341269531113e+196
2023-10-01 09:33:16,98.4883035377789,98.46651702638214,450,98.51529374165953,747,-1,9.021272261241572,1.5198603506887543e+197
2023-10-01 09:33:17,98.34224838247391,98.31468219442512,282,98.39029300273612,403,-1,9.021272261241572,1.52309343733181e+198
2023-10-01 09:33:18,98.22004668380328,98.18193787168293,423,98.23136046912069,334,-1,9.021272261241572,1.5263334014812348e+199
2023-10-01 09:33:19,98.15800331643663,98.11451078346603,213,98.17057706343307,717,-1,9.021272261241572,1.5295802577670394e+200
2023-10-01 09:33:20,98.2544358547864,98.23248348545715,816,98.304432380405,480,-1,9.021272261241572,1.5328340208503566e+201
2023-10-01 09:33:21,98.24598939266697,98.21587926193887,479,98.26605904202994,122,-1,9.021272261241572,1.5360947054235064e+202
2023-10-01 09:33:22,98.15776265038978,98.14701180136844,160,98.17339737488784,103,-1,9.021272261241572,1.539362326210063e+203
2023-10-01 09:33:23,98.20049068398826,98.18807397790675,487,98.23730942901214,456,-1,9.021272261241572,1.5426368979649205e+204
2023-10-01 09:33:24,98.2537173462939,98.21581251333865,665,98.2748187287975,790,-1,9.021272261241572,1.5459184354743603e+205
2023-10-01 09:33:25,98.2493731596831,98.20421378351503,965,98.28067933204625,630,-1,9.021272261241572,1.5492069535561176e+206
2023-10-01 09:33:26,98.38080435188144,98.34449345081337,776,98.41004176538623,536,-1,9.021272261241572,1.5525024670594482e+207
2023-10-01 09:33:27,98.5861664976288,98.55355230370539,937,98.60502143168996,619,-1,9.021272261241572,1.5558049908651955e+208
2023-10-01 09:33:28,98.67183312989134,98.65247316115783,715,98.69017256288474,604,-1,9.021272261241572,1.559114539885858e+209
2023-10-01 09:33:29,98.65243003346664,98.63074098882771,205,98.67389379125049,567,-1,9.021272261241572,1.5624311290656567e+210
2023-10-01 09:33:30,98.7687053537973,98.74159680035598,570,98.79721790655557,251,-1,9.021272261241572,1.5657547733806015e+211
2023-10-01 09:33:31,98.6280574533894,98.59698744449882,943,98.66654402021588,145,-1,9.021272261241572,1.5690854878385605e+212
2023-10-01 09:33:32,98.60365781497384,98.58996450638651,703,98.648988653804,826,-1,9.021272261241572,1.5724232874793266e+213
2023-10-01 09:33:33,98.46860101036545,98.43300451163996,100,98.49883085605002,748,-1,9.021272261241572,1.5757681873746858e+214
2023-10-01 09:33:34,98.50696129969442,98.49414053100942,277,98.51729895448138,766,-1,9.021272261241572,1.579120202628485e+215
2023-10-01 09:33:35,98.45738159443975,98.42264041926254,705,98.50134949235391,528,-1,9.021272261241572,1.5824793483767008e+216
2023-10-01 09:33:36,98.4473755401447,98.42400987362437,411,98.45743812363216,320,-1,9.021272261241572,1.585845639787507e+217
2023-10-01 09:33:37,98.4436230424274,98.40994135074641,127,98.47110110889635,504,-1,9.021272261241572,1.5892190920613437e+218
